indicator_name,label,module,data_variable,variable_type,numerator_rule,denominator_rule,missing_rule,domain_variable,domain_value,dimensions,statistic_type,target_category,ci_method,ci_methods_by_dimension,department_categories,source_spss,sql_definition,source_reference_file,source_reference_sha256,source_dictionary_pdf,status
INDICADOR_8_2_13,INDICADOR_8_2_13,3.1 Características y percepciones,INDICADOR_8_2_13,binary_materialized,INDICADOR_8_2_13 == 1,SEXO == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,SEXO,1,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
INDICADOR_8_2_7,INDICADOR_8_2_7,3.1 Características y percepciones,INDICADOR_8_2_7,binary_materialized,INDICADOR_8_2_7 == 1,SEXO == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,SEXO,1,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
INDICADOR_8_2_8,INDICADOR_8_2_8,3.1 Características y percepciones,INDICADOR_8_2_8,binary_materialized,INDICADOR_8_2_8 == 1,SEXO == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,SEXO,1,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
INDICADOR_8_3_6,INDICADOR_8_3_6,3.1 Características y percepciones,INDICADOR_8_3_6,binary_materialized,INDICADOR_8_3_6 == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>logit||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
INDICADOR_8_3_9,INDICADOR_8_3_9,3.1 Características y percepciones,INDICADOR_8_3_9,binary_materialized,INDICADOR_8_3_9 == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>logit||Área y sexo=>logit,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
LugarBano_ViolEsc,LugarBano_ViolEsc,3.1 Características y percepciones,LugarBano_ViolEsc,binary_materialized,LugarBano_ViolEsc == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,Nacional,prevalence,1,logit,Nacional=>logit,,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
LugarFueraColegio_ViolEsc,LugarFueraColegio_ViolEsc,3.1 Características y percepciones,LugarFueraColegio_ViolEsc,binary_materialized,LugarFueraColegio_ViolEsc == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,Nacional,prevalence,1,wald,Nacional=>wald,,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
LugarOtro_ViolEsc,LugarOtro_ViolEsc,3.1 Características y percepciones,LugarOtro_ViolEsc,binary_materialized,LugarOtro_ViolEsc == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,Nacional,prevalence,1,wald,Nacional=>wald,,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
LugarPasilloEscalera_ViolEsc,LugarPasilloEscalera_ViolEsc,3.1 Características y percepciones,LugarPasilloEscalera_ViolEsc,binary_materialized,LugarPasilloEscalera_ViolEsc == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,Nacional,prevalence,1,logit,Nacional=>logit,,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
LugarPatio_ViolEsc,LugarPatio_ViolEsc,3.1 Características y percepciones,LugarPatio_ViolEsc,binary_materialized,LugarPatio_ViolEsc == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,Nacional,prevalence,1,logit,Nacional=>logit,,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
LugarSalon_ViolEsc,LugarSalon_ViolEsc,3.1 Características y percepciones,LugarSalon_ViolEsc,binary_materialized,LugarSalon_ViolEsc == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,Nacional,prevalence,1,logit,Nacional=>logit,,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_VF_hogar_VP_escuela,PV_VF_hogar_VP_escuela,3.5 Acumulación de violencias,PV_VF_hogar_VP_escuela,binary_materialized,PV_VF_hogar_VP_escuela == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_VF_hogar_escuela,PV_VF_hogar_escuela,3.5 Acumulación de violencias,PV_VF_hogar_escuela,binary_materialized,PV_VF_hogar_escuela == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_VP_VF_hogar_escuela,PV_VP_VF_hogar_escuela,3.5 Acumulación de violencias,PV_VP_VF_hogar_escuela,binary_materialized,PV_VP_VF_hogar_escuela == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_VP_VF_hogar_escuela_VS,PV_VP_VF_hogar_escuela_VS,3.5 Acumulación de violencias,PV_VP_VF_hogar_escuela_VS,binary_materialized,PV_VP_VF_hogar_escuela_VS == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_VP_hogar_VF_escuela,PV_VP_hogar_VF_escuela,3.5 Acumulación de violencias,PV_VP_hogar_VF_escuela,binary_materialized,PV_VP_hogar_VF_escuela == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_VP_hogar_escuela,PV_VP_hogar_escuela,3.5 Acumulación de violencias,PV_VP_hogar_escuela,binary_materialized,PV_VP_hogar_escuela == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>wald||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_condicional_con_VS,PV_condicional_con_VS,3.5 Acumulación de violencias,PV_hogar_escuela1,special,special(PV_hogar_escuela1),casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,Nacional;Condicional,special,,logit,Condicional=>logit,,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_condicional_escuela_dado_hogar,PV_condicional_escuela_dado_hogar,3.5 Acumulación de violencias,PV_hogar_escuela,binary_materialized,PV_hogar_escuela == 1,VP_o_VF_HOGAR == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_o_VF_HOGAR,1,DISCAPACIDAD;Nacional;SEXO;AREA,prevalence,1,wald,Discapacidad=>wald||Nacional=>logit||Sexo=>wald||Área=>wald,,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_condicional_escuela_sin_hogar,PV_condicional_escuela_sin_hogar,3.5 Acumulación de violencias,VP_o_VF_E,binary_materialized,VP_o_VF_E == 1,VP_o_VF_HOGAR == 0,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_o_VF_HOGAR,0,Nacional,prevalence,1,wald,Nacional=>wald,,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_condicional_hogar_dado_escuela,PV_condicional_hogar_dado_escuela,3.5 Acumulación de violencias,PV_hogar_escuela,binary_materialized,PV_hogar_escuela == 1,VP_o_VF_E == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_o_VF_E,1,DISCAPACIDAD;Nacional;SEXO;AREA,prevalence,1,wald,Discapacidad=>wald||Nacional=>logit||Sexo=>logit||Área=>wald,,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_condicional_hogar_sin_escuela,PV_condicional_hogar_sin_escuela,3.5 Acumulación de violencias,VP_o_VF_HOGAR,binary_materialized,VP_o_VF_HOGAR == 1,VP_o_VF_E == 0,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VP_o_VF_E,0,Nacional,prevalence,1,logit,Nacional=>logit,,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_hogar_escuela,PV_hogar_escuela,3.5 Acumulación de violencias,PV_hogar_escuela,binary_materialized,PV_hogar_escuela == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>logit||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
PV_hogar_escuela1,PV_hogar_escuela1,3.5 Acumulación de violencias,PV_hogar_escuela1,binary_materialized,PV_hogar_escuela1 == 1,casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,DEPARTAMENTO2;DISCAPACIDAD;etnicidad1;idiomaHogar;Nacional;SEXO;tipo_hogar1;AREA;AREA_SEXO,prevalence,1,wald,Departamento=>wald||Discapacidad=>wald||Etnicidad=>wald||Lengua materna=>wald||Nacional=>logit||Sexo=>wald||Tipo de hogar=>wald||Área=>wald||Área y sexo=>wald,Amazonas;Apurímac;Arequipa;Ayacucho;Cajamarca;Callao;Cusco;Huancavelica;Huánuco;Ica;Junín;La Libertad;Lambayeque;Lima Metropolitana;Loreto;Madre de Dios;Moquegua;Pasco;Piura;Puno;Región Lima;San Martín;Tacna;Tumbes;Ucayali;Áncash,11_CRS04_3.5*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
